,Date,Open,High,Low,Close,P/E,P/B,Div Yield %,Symbol,Volume,Dividends,Stock Splits
11987,2021-05-14 00:00:00+05:30,901.240357047966,901.240357047966,867.1630976071075,869.8482666015625,,,,INDUSINDBK,6169600.0,0.0,0.0
11988,2021-05-17 00:00:00+05:30,875.9509865104463,937.2705341873605,875.9509865104463,933.90185546875,,,,INDUSINDBK,10987165.0,0.0,0.0
11989,2021-05-18 00:00:00+05:30,944.203075625788,963.682768371032,944.203075625788,951.5750732421876,,,,INDUSINDBK,8715366.0,0.0,0.0
11990,2021-05-19 00:00:00+05:30,942.250213780842,955.5295711935506,938.5398103504904,944.2030639648438,,,,INDUSINDBK,4787294.0,0.0,0.0
11991,2021-05-20 00:00:00+05:30,940.297371790508,964.6103806316944,940.297371790508,952.502685546875,,,,INDUSINDBK,5835440.0,0.0,0.0
11992,2021-05-21 00:00:00+05:30,961.7787341620976,995.953613040954,958.6541618882076,992.0479125976562,,,,INDUSINDBK,12591860.0,0.0,0.0
11993,2021-05-24 00:00:00+05:30,994.8796111248224,998.6388241211912,973.54468579772,981.0631713867188,,,,INDUSINDBK,5385688.0,0.0,0.0
11994,2021-05-25 00:00:00+05:30,988.1422657669236,988.8745846397746,959.24010475691,970.468994140625,,,,INDUSINDBK,4583345.0,0.0,0.0
11995,2021-05-26 00:00:00+05:30,975.302216422814,984.1877208559248,963.7316024807736,974.9116821289062,,,,INDUSINDBK,2972854.0,0.0,0.0
11996,2021-05-27 00:00:00+05:30,971.8358884591984,989.4115402293304,963.7315720622228,983.1135864257812,,,,INDUSINDBK,4427518.0,0.0,0.0
11997,2021-05-28 00:00:00+05:30,990.5832707623422,1001.323946936207,979.35438203512,995.3189086914062,,,,INDUSINDBK,5388785.0,0.0,0.0
11998,2021-05-31 00:00:00+05:30,991.0714414395088,996.3441606314829,980.3307657194748,989.1185913085938,,,,INDUSINDBK,2643491.0,0.0,0.0
11999,2021-06-01 00:00:00+05:30,992.0478390424264,1007.035939543788,982.2835886581506,986.2380981445312,,,,INDUSINDBK,3766919.0,0.0,0.0
12000,2021-06-02 00:00:00+05:30,985.1153188568,1005.7178648714888,979.8425994160574,1003.7650146484376,,,,INDUSINDBK,4177378.0,0.0,0.0
12001,2021-06-03 00:00:00+05:30,1006.6942847183384,1012.7969416334594,941.3226119243116,982.03955078125,,,,INDUSINDBK,14752885.0,0.0,0.0
12002,2021-06-04 00:00:00+05:30,988.3375160548328,999.2734892923208,980.330818170444,985.505859375,,,,INDUSINDBK,4323154.0,0.0,0.0
12003,2021-06-07 00:00:00+05:30,994.0007925283252,1008.3054446679492,985.7011788382556,1001.031005859375,,,,INDUSINDBK,3823401.0,0.0,0.0
12004,2021-06-08 00:00:00+05:30,1000.8357355910308,1003.765010914712,981.8930646593896,996.10009765625,,,,INDUSINDBK,3141410.0,0.0,0.0
12005,2021-06-09 00:00:00+05:30,994.977198498762,1011.283450345728,973.739952112748,979.8914184570312,,,,INDUSINDBK,4767864.0,0.0,0.0
12006,2021-06-10 00:00:00+05:30,988.1422233874256,1004.3508565728656,982.28367265588,1000.2010498046876,,,,INDUSINDBK,2984339.0,0.0,0.0
12007,2021-06-11 00:00:00+05:30,1003.7649746581736,1007.6706749486724,988.2397921649384,991.1690673828124,,,,INDUSINDBK,2679470.0,0.0,0.0
12008,2021-06-14 00:00:00+05:30,988.1422062465008,1003.7650079262872,970.322448080494,1000.1522827148438,,,,INDUSINDBK,3982216.0,0.0,0.0
12009,2021-06-15 00:00:00+05:30,1000.8357574519596,1025.2463856824952,1000.8357574519596,1010.0629272460938,,,,INDUSINDBK,6026006.0,0.0,0.0
12010,2021-06-16 00:00:00+05:30,1005.717903061578,1014.2127541774192,986.5311250530152,989.8021850585938,,,,INDUSINDBK,3325800.0,0.0,0.0
12011,2021-06-17 00:00:00+05:30,978.3779782201152,997.7111838345544,945.1795238693333,960.8511352539062,,,,INDUSINDBK,6126591.0,0.0,0.0
12012,2021-06-18 00:00:00+05:30,970.4688951185864,976.2297672394444,937.368061604669,971.9335327148438,,,,INDUSINDBK,4895262.0,0.0,0.0
12013,2021-06-21 00:00:00+05:30,953.96734360131,986.1893726072908,945.2283268455872,983.797119140625,,,,INDUSINDBK,3160990.0,0.0,0.0
12014,2021-06-22 00:00:00+05:30,991.9502691203774,997.613522702292,972.5681953974243,976.522705078125,,,,INDUSINDBK,4141759.0,0.0,0.0
12015,2021-06-23 00:00:00+05:30,985.2129470861124,993.8054762316352,973.0076330736482,975.9857177734376,,,,INDUSINDBK,3975716.0,0.0,0.0
12016,2021-06-24 00:00:00+05:30,980.330753508004,984.2364537211834,972.7146500115556,977.0597534179688,,,,INDUSINDBK,2285845.0,0.0,0.0
12017,2021-06-25 00:00:00+05:30,973.4958133463138,995.9535903843934,963.3898375176811,989.02099609375,,,,INDUSINDBK,3499315.0,0.0,0.0
12018,2021-06-28 00:00:00+05:30,994.9772266095124,997.5159081578428,977.401573931425,985.1153564453124,,,,INDUSINDBK,2819763.0,0.0,0.0
12019,2021-06-29 00:00:00+05:30,985.2129034965352,997.9064295078882,976.425077796368,994.147216796875,,,,INDUSINDBK,4543628.0,0.0,0.0
12020,2021-06-30 00:00:00+05:30,997.418261651929,1003.3256813142468,988.2887106040448,992.3896484375,,,,INDUSINDBK,2628556.0,0.0,0.0
12021,2021-07-01 00:00:00+05:30,987.1657332513556,992.9754742634312,976.4250576175624,983.9435424804688,,,,INDUSINDBK,3070067.0,0.0,0.0
12022,2021-07-02 00:00:00+05:30,984.236530947148,990.2415693345856,981.4537431654146,985.84765625,,,,INDUSINDBK,1501210.0,0.0,0.0
12023,2021-07-05 00:00:00+05:30,988.1422386192056,1002.3004031053504,988.1422386192056,996.4906616210938,,,,INDUSINDBK,1993126.0,0.0,0.0
12024,2021-07-06 00:00:00+05:30,994.6843384198218,1010.6000568647188,991.0715533504248,1006.7432250976562,,,,INDUSINDBK,3019919.0,0.0,0.0
12025,2021-07-07 00:00:00+05:30,1000.3963747964636,1022.3170704153742,989.1186173168808,1020.2666015625,,,,INDUSINDBK,3781022.0,0.0,0.0
12026,2021-07-08 00:00:00+05:30,1018.2649682898888,1035.987109026443,1011.7717170479664,1020.8036499023438,,,,INDUSINDBK,4139752.0,0.0,0.0
12027,2021-07-09 00:00:00+05:30,1015.4820964707072,1023.8793284299423,1002.0073825136084,1015.4332275390624,,,,INDUSINDBK,3625932.0,0.0,0.0
12028,2021-07-12 00:00:00+05:30,1020.7547846270024,1032.7159916479122,1016.5073594417534,1024.5628662109375,,,,INDUSINDBK,2010018.0,0.0,0.0
12029,2021-07-13 00:00:00+05:30,1030.1285177584614,1034.9617745012672,1019.3878412699844,1031.00732421875,,,,INDUSINDBK,2096758.0,0.0,0.0
12030,2021-07-14 00:00:00+05:30,1025.2463527637285,1035.4988162913658,1023.7817151169228,1027.7850341796875,,,,INDUSINDBK,1566799.0,0.0,0.0
12031,2021-07-15 00:00:00+05:30,1029.1520304732676,1042.236150334865,1025.246330167866,1030.22607421875,,,,INDUSINDBK,2748272.0,0.0,0.0
12032,2021-07-16 00:00:00+05:30,1029.152000384341,1033.9852566939614,1017.4348998107052,1019.6807250976562,,,,INDUSINDBK,1218164.0,0.0,0.0
12033,2021-07-19 00:00:00+05:30,999.859316740294,1010.3070177831314,981.8442614676648,991.9014282226562,,,,INDUSINDBK,2644846.0,0.0,0.0
12034,2021-07-20 00:00:00+05:30,993.0243155036636,994.9771656816451,956.8965872110032,958.4100341796876,,,,INDUSINDBK,3752725.0,0.0,0.0
12035,2021-07-22 00:00:00+05:30,976.3274874434896,982.0395504757622,964.7080048422104,968.7601928710938,,,,INDUSINDBK,2181872.0,0.0,0.0
12036,2021-07-23 00:00:00+05:30,972.519416157665,976.4251166241615,953.967338941806,965.9773559570312,,,,INDUSINDBK,3449852.0,0.0,0.0
12037,2021-07-26 00:00:00+05:30,965.9773555192972,973.1541158809885,955.2366792412988,958.1659545898438,,,,INDUSINDBK,2335433.0,0.0,0.0
12038,2021-07-27 00:00:00+05:30,965.6844782616828,970.5666040365144,940.3462335710544,952.795654296875,,,,INDUSINDBK,3311920.0,0.0,0.0
12039,2021-07-28 00:00:00+05:30,968.6136894831276,985.994044169521,955.9201633104656,969.3460083007812,,,,INDUSINDBK,8820340.0,0.0,0.0
12040,2021-07-29 00:00:00+05:30,974.4234687166291,979.7938069223364,963.731601642378,968.6625366210938,,,,INDUSINDBK,3459503.0,0.0,0.0
12041,2021-07-30 00:00:00+05:30,965.6844478688836,976.425124235474,956.8966217507644,957.873046875,,,,INDUSINDBK,3115750.0,0.0,0.0
12042,2021-08-02 00:00:00+05:30,968.4184113079116,973.6423213994696,962.2181357034908,964.7080078125,,,,INDUSINDBK,2149603.0,0.0,0.0
12043,2021-08-03 00:00:00+05:30,963.7315734051896,1000.8357271938391,963.3898484587976,997.9552612304688,,,,INDUSINDBK,4450926.0,0.0,0.0
12044,2021-08-04 00:00:00+05:30,1004.7414659477888,1023.2935435503232,992.9267456288898,996.4906616210938,,,,INDUSINDBK,5055711.0,0.0,0.0
12045,2021-08-05 00:00:00+05:30,987.605166236276,988.581591323346,962.755135851091,974.1793212890624,,,,INDUSINDBK,3955681.0,0.0,0.0
12046,2021-08-06 00:00:00+05:30,981.3072595137774,1009.6235883952692,974.6675805228864,1005.2296752929688,,,,INDUSINDBK,7609448.0,0.0,0.0
12047,2021-08-09 00:00:00+05:30,1006.69426181763,1022.3170631649454,1003.8138554962248,1018.2161254882812,,,,INDUSINDBK,4274598.0,0.0,0.0
12048,2021-08-10 00:00:00+05:30,1012.5528404082976,1030.1284924115275,1007.0848836235745,1009.2329711914062,,,,INDUSINDBK,3469468.0,0.0,0.0
12049,2021-08-11 00:00:00+05:30,1009.2330619542304,1020.7060580436892,995.9537030849368,1016.6538696289062,,,,INDUSINDBK,2155833.0,0.0,0.0
12050,2021-08-12 00:00:00+05:30,1021.7800062828236,1022.4635753737292,1003.0326918918596,1010.9417114257812,,,,INDUSINDBK,2453701.0,0.0,0.0
12051,2021-08-13 00:00:00+05:30,1010.941711874002,1019.1437066208796,997.5158666370802,1000.0057983398438,,,,INDUSINDBK,2348979.0,0.0,0.0
12052,2021-08-16 00:00:00+05:30,1000.7868544959168,1005.6202302367608,992.1455162345808,994.9771728515624,,,,INDUSINDBK,1132546.0,0.0,0.0
12053,2021-08-17 00:00:00+05:30,994.4865740354544,995.9584337898236,974.6655173652572,981.4360961914062,,,,INDUSINDBK,3082005.0,5.0,0.0
12054,2021-08-18 00:00:00+05:30,984.1835735042364,986.9310331172496,968.4837358411576,971.0840454101562,,,,INDUSINDBK,2344486.0,0.0,0.0
12055,2021-08-20 00:00:00+05:30,966.5212475811364,972.3596366384592,952.440479757706,961.0753784179688,,,,INDUSINDBK,3465186.0,0.0,0.0
12056,2021-08-23 00:00:00+05:30,969.5630910027976,980.1605295044722,946.0133341370832,970.0537109375,,,,INDUSINDBK,2914978.0,0.0,0.0
12057,2021-08-24 00:00:00+05:30,971.62368099956,990.0709776234384,968.4837015999342,986.195068359375,,,,INDUSINDBK,2510063.0,0.0,0.0
12058,2021-08-25 00:00:00+05:30,990.9540980095312,994.879057209664,979.4735803711184,986.6856689453124,,,,INDUSINDBK,2105187.0,0.0,0.0
12059,2021-08-26 00:00:00+05:30,981.2398102065652,993.6525177617284,979.3754306111229,982.711669921875,,,,INDUSINDBK,1971408.0,0.0,0.0
12060,2021-08-27 00:00:00+05:30,978.2960758561826,982.0738251118142,968.4836779037636,971.6236572265624,,,,INDUSINDBK,2368969.0,0.0,0.0
12061,2021-08-30 00:00:00+05:30,976.6280021574036,993.0147194866416,972.703042791844,986.244140625,,,,INDUSINDBK,2868604.0,0.0,0.0
12062,2021-08-31 00:00:00+05:30,990.070966528946,990.8559463975248,971.4274101721076,973.7824096679688,,,,INDUSINDBK,3138652.0,0.0,0.0
12063,2021-09-01 00:00:00+05:30,975.3523556056398,1005.7707892311678,974.371115811268,980.0132446289062,,,,INDUSINDBK,3854558.0,0.0,0.0
12064,2021-09-02 00:00:00+05:30,983.8891907726676,993.5053291408948,976.5298920382904,991.1503295898438,,,,INDUSINDBK,2136382.0,0.0,0.0
12065,2021-09-03 00:00:00+05:30,991.0522436614648,1009.3523907306704,977.8545557653732,984.9194946289062,,,,INDUSINDBK,5363972.0,0.0,0.0
12066,2021-09-06 00:00:00+05:30,987.1272892644272,989.3841289417776,972.4086915119752,973.3408813476562,,,,INDUSINDBK,3349749.0,0.0,0.0
12067,2021-09-07 00:00:00+05:30,973.4389513082234,993.0146976923376,965.6871926654516,982.4663696289062,,,,INDUSINDBK,5483796.0,0.0,0.0
12068,2021-09-08 00:00:00+05:30,994.1921873880368,1002.6308257972912,973.7824113197452,980.8472900390624,,,,INDUSINDBK,6385224.0,0.0,0.0
12069,2021-09-09 00:00:00+05:30,981.2398264561969,988.0104052147952,974.8617675842316,980.7492065429688,,,,INDUSINDBK,3193603.0,0.0,0.0
12070,2021-09-13 00:00:00+05:30,985.1648117708964,985.1648117708964,974.0277634026448,977.6092529296876,,,,INDUSINDBK,2386618.0,0.0,0.0
12071,2021-09-14 00:00:00+05:30,980.2585452459172,1019.5081366471552,978.8847855908244,1017.1531372070312,,,,INDUSINDBK,7838383.0,0.0,0.0
12072,2021-09-15 00:00:00+05:30,1016.5644062665116,1042.0766404006135,1008.2238681842092,1034.1776123046875,,,,INDUSINDBK,6071710.0,0.0,0.0
12073,2021-09-16 00:00:00+05:30,1050.907873527401,1164.2410755744736,1050.907873527401,1109.733154296875,,,,INDUSINDBK,27230283.0,0.0,0.0
12074,2021-09-17 00:00:00+05:30,1116.1603242317133,1125.0405927453946,1091.48211816188,1108.801025390625,,,,INDUSINDBK,5784278.0,0.0,0.0
12075,2021-09-20 00:00:00+05:30,1094.0824253236972,1111.1560225538578,1064.2527101301214,1069.5023193359375,,,,INDUSINDBK,2954179.0,0.0,0.0
12076,2021-09-21 00:00:00+05:30,1070.5325912857973,1121.704269353262,1064.6451526536114,1116.2093505859375,,,,INDUSINDBK,6332732.0,0.0,0.0
12077,2021-09-22 00:00:00+05:30,1123.519622101806,1136.1285301492558,1107.0347447999136,1119.9871826171875,,,,INDUSINDBK,5587136.0,0.0,0.0
12078,2021-09-23 00:00:00+05:30,1128.42578633629,1152.9567816914266,1125.4820668936736,1147.216552734375,,,,INDUSINDBK,4879235.0,0.0,0.0
12079,2021-09-24 00:00:00+05:30,1150.2093280908928,1167.0376158231356,1119.840002016225,1141.2310791015625,,,,INDUSINDBK,4615559.0,0.0,0.0
12080,2021-09-27 00:00:00+05:30,1150.0131280489732,1155.8514573654463,1123.421551518568,1129.1126708984375,,,,INDUSINDBK,3083520.0,0.0,0.0
12081,2021-09-28 00:00:00+05:30,1138.2382201476098,1138.2382201476098,1098.0073865044617,1113.4619140625,,,,INDUSINDBK,3684708.0,0.0,0.0
12082,2021-09-29 00:00:00+05:30,1105.9553993699435,1115.5715977111065,1093.1992814538423,1102.1285400390625,,,,INDUSINDBK,5574048.0,0.0,0.0
12083,2021-09-30 00:00:00+05:30,1103.8948679200123,1113.6091667137605,1086.2325500332925,1091.0406494140625,,,,INDUSINDBK,3180267.0,0.0,0.0
12084,2021-10-01 00:00:00+05:30,1083.2887807210182,1091.1386994218954,1070.8270826954774,1083.337890625,,,,INDUSINDBK,1940798.0,0.0,0.0
12085,2021-10-04 00:00:00+05:30,1086.72306113915,1103.894757364825,1085.2512014626634,1098.7923583984375,,,,INDUSINDBK,1817348.0,0.0,0.0
12086,2021-10-05 00:00:00+05:30,1095.8486101909914,1155.0172957596444,1087.8514822032691,1146.6767578125,,,,INDUSINDBK,5270013.0,0.0,0.0
12087,2021-10-06 00:00:00+05:30,1156.341960313641,1157.0289000215423,1105.562802160404,1110.6162109375,,,,INDUSINDBK,3329243.0,0.0,0.0
12088,2021-10-07 00:00:00+05:30,1121.5571631640812,1163.8976871993366,1118.662553480966,1144.8125,,,,INDUSINDBK,4002618.0,0.0,0.0
12089,2021-10-08 00:00:00+05:30,1157.274363569084,1157.8630835538218,1136.6683256414312,1152.3681640625,,,,INDUSINDBK,2344868.0,0.0,0.0
12090,2021-10-11 00:00:00+05:30,1150.6509040848246,1172.0418603894502,1148.0505945940097,1151.2396240234375,,,,INDUSINDBK,2535840.0,0.0,0.0
12091,2021-10-12 00:00:00+05:30,1143.144439366358,1173.5628750919866,1138.2873499609814,1159.7274169921875,,,,INDUSINDBK,2354120.0,0.0,0.0
12092,2021-10-13 00:00:00+05:30,1165.8110038419725,1169.5887531853266,1153.2020961363742,1162.278564453125,,,,INDUSINDBK,1235622.0,0.0,0.0
12093,2021-10-14 00:00:00+05:30,1167.6753746852405,1192.2063699517369,1140.0044599367322,1187.3001708984375,,,,INDUSINDBK,3315820.0,0.0,0.0
12094,2021-10-18 00:00:00+05:30,1198.0938525145175,1206.5816011423542,1173.611966257711,1196.7200927734375,,,,INDUSINDBK,4512591.0,0.0,0.0
12095,2021-10-19 00:00:00+05:30,1199.0750566798838,1216.7373733903896,1163.3579033759222,1171.600341796875,,,,INDUSINDBK,3879525.0,0.0,0.0
12096,2021-10-20 00:00:00+05:30,1167.6754254176467,1191.12708186738,1150.4546180802674,1179.1558837890625,,,,INDUSINDBK,2850772.0,0.0,0.0
12097,2021-10-21 00:00:00+05:30,1182.3940596365617,1188.232389031377,1143.3406643605283,1162.1805419921875,,,,INDUSINDBK,2408608.0,0.0,0.0
12098,2021-10-22 00:00:00+05:30,1169.6869530858949,1182.099540748503,1154.7230461156337,1173.955322265625,,,,INDUSINDBK,2618946.0,0.0,0.0
12099,2021-10-25 00:00:00+05:30,1183.3261902555494,1188.2814995820952,1135.0001259661865,1155.6552734375,,,,INDUSINDBK,3612312.0,0.0,0.0
12100,2021-10-26 00:00:00+05:30,1157.8629821283107,1170.6190997280294,1116.3564900263564,1133.23388671875,,,,INDUSINDBK,3413917.0,0.0,0.0
12101,2021-10-27 00:00:00+05:30,1134.3132282096676,1142.0159368154218,1100.9510744387946,1121.1156005859375,,,,INDUSINDBK,4329232.0,0.0,0.0
12102,2021-10-28 00:00:00+05:30,1150.0130291374362,1218.6998141541771,1147.3146197260644,1153.93798828125,,,,INDUSINDBK,17223159.0,0.0,0.0
12103,2021-10-29 00:00:00+05:30,1145.057734921786,1159.8254418009794,1102.5210136138153,1118.8095703125,,,,INDUSINDBK,5112475.0,0.0,0.0
12104,2021-11-01 00:00:00+05:30,1136.2757410599706,1211.8312091615403,1124.5499728186471,1206.0418701171875,,,,INDUSINDBK,10563295.0,0.0,0.0
12105,2021-11-02 00:00:00+05:30,1197.1125567666445,1216.8354528032255,1184.3564393584752,1189.8023681640625,,,,INDUSINDBK,3730392.0,0.0,0.0
12106,2021-11-03 00:00:00+05:30,1192.2064250055394,1197.1126242853973,1152.220900874695,1155.8514404296875,,,,INDUSINDBK,2922214.0,0.0,0.0
12107,2021-11-04 00:00:00+05:30,1172.5815751741566,1172.5815751741566,1162.769177055544,1166.792236328125,,,,INDUSINDBK,278458.0,0.0,0.0
12108,2021-11-08 00:00:00+05:30,1108.8010145243136,1108.8010145243136,1022.0593890780424,1041.24267578125,,,,INDUSINDBK,29099645.0,0.0,0.0
12109,2021-11-09 00:00:00+05:30,1060.720280778288,1064.5471401599036,1042.567343503174,1048.20947265625,,,,INDUSINDBK,7752739.0,0.0,0.0
12110,2021-11-10 00:00:00+05:30,1046.786686924317,1046.786686924317,1008.5183339795512,1012.835693359375,,,,INDUSINDBK,6796906.0,0.0,0.0
12111,2021-11-11 00:00:00+05:30,1012.8357624691056,1018.5270017203018,1001.3553037144198,1013.9152221679688,,,,INDUSINDBK,4527396.0,0.0,0.0
12112,2021-11-12 00:00:00+05:30,1020.4893971100512,1023.9237364272484,1009.2542492558912,1017.5947875976562,,,,INDUSINDBK,3479296.0,0.0,0.0
12113,2021-11-15 00:00:00+05:30,1022.4519236359068,1031.2830822853532,1013.1792549660902,1021.9613037109376,,,,INDUSINDBK,3105993.0,0.0,0.0
12114,2021-11-16 00:00:00+05:30,1022.4518776455892,1026.3768368687968,999.1474322577938,1001.7477416992188,,,,INDUSINDBK,2685826.0,0.0,0.0
12115,2021-11-17 00:00:00+05:30,998.8040523530998,1022.4519084288488,994.977193039206,1014.6019897460938,,,,INDUSINDBK,3042496.0,0.0,0.0
12116,2021-11-18 00:00:00+05:30,1012.4433592743144,1022.4519581696292,983.496722833317,989.5313720703124,,,,INDUSINDBK,3244457.0,0.0,0.0
12117,2021-11-22 00:00:00+05:30,1004.7895525563664,1006.6539321275106,970.0045897598616,988.0103759765624,,,,INDUSINDBK,6198324.0,0.0,0.0
12118,2021-11-23 00:00:00+05:30,976.3336450966194,991.0522427613928,955.7276083659368,962.939697265625,,,,INDUSINDBK,8136685.0,0.0,0.0
12119,2021-11-24 00:00:00+05:30,970.4462279909584,975.0090173263404,947.8777110609362,952.1951904296876,,,,INDUSINDBK,6646771.0,0.0,0.0
12120,2021-11-25 00:00:00+05:30,949.8401431148136,951.8026227493484,933.502476201262,941.3033447265624,,,,INDUSINDBK,5711537.0,0.0,0.0
12121,2021-11-26 00:00:00+05:30,933.1590924211569,938.9974814758446,881.1533806458452,884.882080078125,,,,INDUSINDBK,6746021.0,0.0,0.0
12122,2021-11-29 00:00:00+05:30,909.51125070985,920.4029892060236,872.1750261034094,878.6512451171875,,,,INDUSINDBK,11905868.0,0.0,0.0
12123,2021-11-30 00:00:00+05:30,885.0783098335309,910.099925022838,859.2717147731723,866.4347534179688,,,,INDUSINDBK,6964145.0,0.0,0.0
12124,2021-12-01 00:00:00+05:30,874.2846802121369,921.1388816488704,873.4506503206222,916.1345825195312,,,,INDUSINDBK,14626216.0,0.0,0.0
12125,2021-12-02 00:00:00+05:30,917.459271757076,932.177869699703,908.2847029955568,927.8113403320312,,,,INDUSINDBK,5703967.0,0.0,0.0
12126,2021-12-03 00:00:00+05:30,927.2225755802948,939.880533265426,920.8935667926664,933.3062744140624,,,,INDUSINDBK,4928235.0,0.0,0.0
12127,2021-12-06 00:00:00+05:30,934.1403345285066,934.1403345285066,896.8532203351417,898.4722900390625,,,,INDUSINDBK,4617346.0,0.0,0.0
12128,2021-12-07 00:00:00+05:30,905.5862807414492,918.9311187339096,903.5256411241464,909.2659301757812,,,,INDUSINDBK,3434735.0,0.0,0.0
12129,2021-12-08 00:00:00+05:30,918.4404607628136,931.196578273408,915.006121433038,927.5659790039062,,,,INDUSINDBK,3774244.0,0.0,0.0
12130,2021-12-09 00:00:00+05:30,929.2341667495388,932.6685063309784,920.5992677799449,928.6454467773438,,,,INDUSINDBK,3111606.0,0.0,0.0
12131,2021-12-10 00:00:00+05:30,941.9902752050806,949.840194165123,920.4029980649644,927.0263671875,,,,INDUSINDBK,6605152.0,0.0,0.0
12132,2021-12-13 00:00:00+05:30,936.3971542166332,937.6727540127388,916.6742576649684,920.942626953125,,,,INDUSINDBK,2681792.0,0.0,0.0
12133,2021-12-14 00:00:00+05:30,914.5155331103708,931.3438203634636,906.8618743177304,928.3019409179688,,,,INDUSINDBK,2725729.0,0.0,0.0
12134,2021-12-15 00:00:00+05:30,927.2225857972044,933.01186483803,919.4217172004558,920.942626953125,,,,INDUSINDBK,2266938.0,0.0,0.0
12135,2021-12-16 00:00:00+05:30,927.2716663465768,931.5400357752956,903.869119675786,910.8849487304688,,,,INDUSINDBK,2457432.0,0.0,0.0
12136,2021-12-17 00:00:00+05:30,908.62806530582,911.571784739856,863.7363439367688,866.4347534179688,,,,INDUSINDBK,4786306.0,0.0,0.0
12137,2021-12-20 00:00:00+05:30,857.6036047460983,857.6036047460983,815.2140324419503,830.2269897460938,,,,INDUSINDBK,4700733.0,0.0,0.0
12138,2021-12-21 00:00:00+05:30,839.0090848732747,851.6671023377528,832.4347661893214,841.1187744140625,,,,INDUSINDBK,3568436.0,0.0,0.0
12139,2021-12-22 00:00:00+05:30,845.2891151354567,868.3973025646598,844.8475452069741,855.3958740234375,,,,INDUSINDBK,3619713.0,0.0,0.0
12140,2021-12-23 00:00:00+05:30,863.3929540584279,867.4160134225498,852.6974159097236,854.7579956054688,,,,INDUSINDBK,2642247.0,0.0,0.0
12141,2021-12-24 00:00:00+05:30,861.5285568543723,862.3135367276951,830.9138626737773,844.9946899414062,,,,INDUSINDBK,3462247.0,0.0,0.0
12142,2021-12-27 00:00:00+05:30,827.1851951155318,845.6324923524196,796.2761397820333,839.2053833007812,,,,INDUSINDBK,12325932.0,0.0,0.0
12143,2021-12-28 00:00:00+05:30,847.7912230495773,849.5083927721894,829.245766089317,836.6541748046875,,,,INDUSINDBK,4660498.0,0.0,0.0
12144,2021-12-29 00:00:00+05:30,838.027862676109,858.4867490130168,837.9788126627603,853.6786499023438,,,,INDUSINDBK,6067054.0,0.0,0.0
12145,2021-12-30 00:00:00+05:30,847.7912379878833,876.6887638070468,843.866278552754,868.789794921875,,,,INDUSINDBK,12354342.0,0.0,0.0
12146,2021-12-31 00:00:00+05:30,864.9629510804765,876.1491096279261,861.921131419569,871.4882202148438,,,,INDUSINDBK,3606043.0,0.0,0.0
12147,2022-01-03 00:00:00+05:30,871.5372033425436,898.325037935394,860.2529456295376,895.18505859375,,,,INDUSINDBK,5594214.0,0.0,0.0
12148,2022-01-04 00:00:00+05:30,897.8344681255985,900.7291376784552,879.2890108935104,887.433349609375,,,,INDUSINDBK,4102750.0,0.0,0.0
12149,2022-01-05 00:00:00+05:30,888.022050101966,894.7926289151477,875.5112422137892,886.9917602539062,,,,INDUSINDBK,5448165.0,0.0,0.0
12150,2022-01-06 00:00:00+05:30,878.4549472711749,906.6655920453122,868.4462891471953,904.4087524414062,,,,INDUSINDBK,5209239.0,0.0,0.0
12151,2022-01-07 00:00:00+05:30,909.11869453395,920.8445223777936,898.9137764352629,904.9484252929688,,,,INDUSINDBK,4207773.0,0.0,0.0
12152,2022-01-10 00:00:00+05:30,909.511194698996,912.4058041972876,900.7781365217656,903.5746459960938,,,,INDUSINDBK,2569322.0,0.0,0.0
12153,2022-01-11 00:00:00+05:30,909.6093345788375,917.5083033379854,896.853216618185,900.7291259765624,,,,INDUSINDBK,3383081.0,0.0,0.0
12154,2022-01-12 00:00:00+05:30,910.59056478345,928.841601716378,902.8387461487472,923.8863525390624,,,,INDUSINDBK,5506622.0,0.0,0.0
12155,2022-01-13 00:00:00+05:30,930.2153957120412,932.1778754498306,908.6281185963612,909.7074584960938,,,,INDUSINDBK,2109207.0,0.0,0.0
12156,2022-01-14 00:00:00+05:30,901.8574830564752,909.2658915147014,896.1172541390367,902.7896728515624,,,,INDUSINDBK,2557488.0,0.0,0.0
12157,2022-01-17 00:00:00+05:30,901.7594024641628,914.4174202088832,895.136033621254,903.2312622070312,,,,INDUSINDBK,3048497.0,0.0,0.0
12158,2022-01-18 00:00:00+05:30,903.2312255416704,909.9526941385384,878.5530208986322,882.7723999023438,,,,INDUSINDBK,3088062.0,0.0,0.0
12159,2022-01-19 00:00:00+05:30,880.1721420992732,886.8445610758465,867.5632340308252,876.4924926757812,,,,INDUSINDBK,3628266.0,0.0,0.0
12160,2022-01-20 00:00:00+05:30,878.2096483137924,881.5949377071056,855.6411322118738,860.7435913085938,,,,INDUSINDBK,3565267.0,0.0,0.0
12161,2022-01-21 00:00:00+05:30,853.580603492059,856.5733731758157,829.2458063300494,838.0769653320312,,,,INDUSINDBK,4042974.0,0.0,0.0
12162,2022-01-24 00:00:00+05:30,842.8850041012757,852.9917622539177,815.9499591051132,835.2803955078125,,,,INDUSINDBK,4657809.0,0.0,0.0
12163,2022-01-25 00:00:00+05:30,826.5473432630629,870.2616254122522,826.2039332801013,867.6613159179688,,,,INDUSINDBK,5165597.0,0.0,0.0
